CLASS,LABEL,PATH,NUM_FRAMES,NUM_SEC,FPS
Riding-Horse,3,train/Riding-Horse/4456-16_700516_30.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_21.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_24.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_19.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_7.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_25.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_11.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_12.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_9.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_21.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_20.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_3.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_29.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_30.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_5.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_7.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_0.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_20.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_16.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_28.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_32.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_22.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_32.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_29.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_12.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_10.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_31.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_8.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_0.mp4,60,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_13.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_7.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_12.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_4.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_8.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_2.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_28.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_4.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_13.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_21.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_10.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_3.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_4.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_20.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_13.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_0.mp4,60,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_16.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_4.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_11.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_4.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_1.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_13.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_31.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_15.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_18.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_30.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_3.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_19.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_30.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_6.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_25.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_10.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_31.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_15.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_0.mp4,60,5,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_8.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_23.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_9.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_23.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_23.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_5.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_4.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_30.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_26.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_22.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_20.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_3.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_26.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_14.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_27.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_24.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_9.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_27.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_7.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_6.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_11.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_32.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_13.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_16.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_17.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_23.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_15.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_22.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_9.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_2.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_14.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_11.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_12.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7606-2_700810_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_10.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_0.mp4,60,5,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_13.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_1.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13678_70045_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_21.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_20.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_5.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_24.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_7.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13209_70050_6.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_18.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13207_7015_8.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7603-4_70159_3.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/RF1-13903_70070_4.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/3283-8_700741_19.mp4,60,6,10
Golf-Swing,4,train/Golf-Swing/7608-12_70275_15.mp4,60,6,10
Diving-Side,5,train/Diving-Side/4475-6_70099_185.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_167.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_180.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_146.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_198.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_53.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_86.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_90.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_12.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_179.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_4.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_123.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_95.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_199.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_169.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_137.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_92.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_186.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_75.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_178.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_79.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_65.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_24.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_139.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_83.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_77.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_160.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_129.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_188.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_21.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_50.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_121.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_117.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_124.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_44.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_66.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_154.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_190.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_99.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_151.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_183.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_171.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_19.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_113.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_82.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_197.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_144.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_168.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_107.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_91.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_155.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_40.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_98.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_17.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_81.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_159.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_166.mp4,55,5,10
Diving-Side,5,train/Diving-Side/4475-6_70099_42.mp4,55,5,10
